No,Rank,Gender,Flavor,Juiciness,Tenderness,Umami,Palability,Marbling,Color,Texture,Surface Moisture,Total,Name,2,3,1+,1++,new_color,bright_color,grade_encode,grade_img,grade_surface_img,grade_marbling_img,grade_color_img,grade_texture_img,grade_total_img
73429,2,Female,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_073429.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73436,2,Steer,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_073436.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73456,2,Steer,2.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_073456.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73457,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_073457.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73486,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_073486.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73490,2,Steer,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_073490.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73505,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_073505.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73536,2,Female,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_073536.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73563,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_073563.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73565,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_073565.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73619,2,Steer,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_073619.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73629,2,Female,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_073629.jpg,1,0,0,0,6,6.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73640,2,Female,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_073640.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73643,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_073643.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73650,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_073650.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73677,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_073677.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73703,2,Female,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_073703.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73745,2,Female,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_073745.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73781,2,Steer,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_073781.jpg,1,0,0,0,5,5.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73848,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_073848.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73865,2,Steer,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_073865.jpg,1,0,0,0,4,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73887,2,Steer,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_073887.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73904,2,Steer,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_073904.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73912,2,Steer,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_073912.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73921,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_073921.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73933,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_073933.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
73961,2,Female,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_073961.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74001,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_074001.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74016,2,Steer,3.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_074016.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74018,2,Steer,4.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_074018.jpg,1,0,0,0,5,5.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74109,2,Steer,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074109.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74116,2,Steer,3.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_074116.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74130,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074130.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74166,2,Steer,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,train/cropped_448/QC_cow_segmentation_2_074166.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74174,2,Female,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_074174.jpg,1,0,0,0,5,5.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74176,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074176.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74195,2,Female,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074195.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74214,2,Steer,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074214.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74232,2,Steer,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074232.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74236,2,Female,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_074236.jpg,1,0,0,0,5,5.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74245,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074245.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74298,2,Steer,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074298.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74312,2,Female,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074312.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74338,2,Steer,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_074338.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74358,2,Female,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074358.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74364,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074364.jpg,1,0,0,0,5,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74380,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074380.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74423,2,Steer,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_074423.jpg,1,0,0,0,5,5.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74467,2,Steer,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074467.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74524,2,Female,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074524.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74530,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074530.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74539,2,Steer,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074539.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74541,2,Steer,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_074541.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74589,2,Steer,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_074589.jpg,1,0,0,0,6,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74610,2,Female,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_074610.jpg,1,0,0,0,5,5.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74622,2,Female,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_074622.jpg,1,0,0,0,6,6.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74631,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_074631.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74634,2,Female,2.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_074634.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74669,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074669.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74671,2,Steer,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_074671.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74682,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_074682.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74693,2,Steer,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_074693.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74695,2,Steer,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,train/cropped_448/QC_cow_segmentation_2_074695.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74697,2,Steer,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_074697.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74732,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_074732.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74762,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074762.jpg,1,0,0,0,5,5.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74807,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_074807.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74819,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_074819.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74854,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074854.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74861,2,Female,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074861.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74907,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074907.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74942,2,Steer,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074942.jpg,1,0,0,0,6,6.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74946,2,Steer,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074946.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74969,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074969.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
74972,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_074972.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
75003,2,Steer,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_075003.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
75005,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_075005.jpg,1,0,0,0,5,5.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
75014,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_075014.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
